 RPM=120 M=LV    S=51 %=16.8  mPas=6.79  N/M2=3.13  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=16.7  mPas=6.75  N/M2=3.11  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=16.7  mPas=6.75  N/M2=3.11  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=16.6  mPas=6.71  N/M2=3.09  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=16.5  mPas=6.67  N/M2=3.08  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=16.5  mPas=6.67  N/M2=3.08  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=16.4  mPas=6.63  N/M2=3.06  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=16.4  mPas=6.63  N/M2=3.06  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=16.3  mPas=6.59  N/M2=3.04  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=16.3  mPas=6.59  N/M2=3.04  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=16.3  mPas=6.59  N/M2=3.04  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=16.5  mPas=6.67  N/M2=3.08  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=16.5  mPas=6.67  N/M2=3.08  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=16.5  mPas=6.67  N/M2=3.08  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=16.5  mPas=6.67  N/M2=3.08  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=16.6  mPas=6.71  N/M2=3.09  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=16.7  mPas=6.75  N/M2=3.11  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=17.0  mPas=6.88  N/M2=3.17  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=17.3  mPas=7.00  N/M2=3.22  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=17.4  mPas=7.04  N/M2=3.24  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=17.3  mPas=7.00  N/M2=3.22  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=17.2  mPas=6.96  N/M2=3.21  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=17.0  mPas=6.88  N/M2=3.17  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=16.8  mPas=6.79  N/M2=3.13  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=17.2  mPas=6.96  N/M2=3.21  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=17.5  mPas=7.08  N/M2=3.26  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=17.8  mPas=7.20  N/M2=3.32  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=18.0  mPas=7.28  N/M2=3.35  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=17.7  mPas=7.16  N/M2=3.30  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=17.8  mPas=7.20  N/M2=3.32  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=17.5  mPas=7.08  N/M2=3.26  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=17.1  mPas=6.92  N/M2=3.19  1/SEC=461   T=----C  Z00:00 
 RPM=120 M=LV    S=51 %=17.1  mPas=6.92  N/M2=3.19  1/SEC=461   T=----C  Z00:01 
 RPM=120 M=LV    S=51 %=17.1  mPas=6.92  N/M2=3.19  1/SEC=461   T=----C  Z00:00 
